datapoint_id,ref,study,doi,np_class,np_composition,np_size_nm,base_oil_category,base_oil_specific,concentration_wt_pct,load_N,tribometer,test_conditions,baseline_cof,nano_cof,cof_reduction_pct,wear_metric,baseline_wear,nano_wear,wear_reduction_pct,wear_unit,cof_source,wear_source,quote,confidence,notes,source_type,np_class_note,np_size_nm_num,concentration_wt_pct_num,load_N_num,baseline_cof_num,nano_cof_num,cof_reduction_pct_num,baseline_wear_num,nano_wear_num,wear_reduction_pct_num,conc_basis,cls_metal,cls_metal_oxide,cls_carbon,cls_metal_sulfide,cls_hybrid,oil_mineral,oil_pao,oil_synth_ester,oil_veg_bio,oil_water,oil_mixed,has_cof,has_wear,size_imputed_flag,np_size_nm_imp
D127,[60],Pena-Paras 2017 Wear,10.1016/j.wear.2017.01.044,Metal-Oxide,"Halloysite clay nanotubes (HNT), Al2Si2O5(OH)4.2H2O",50.0,Water-Based,water-based polymeric lubricant (metal-forming; 79.15 cSt @40C),0.05,3000.0,"block-on-ring (T-05, ASTM G-077-05); + four-ball EP (ITeE-PIB)",block-on-ring ASTM G-077-05; 3000 N (~0.8 GPa); 25C; 200 rpm; 1080 s; AISI D2 ring / AISI 1018 block,,,71.0,wear-volume,,,70.0,mm3,Fig 5 / p.890 text,Fig 5 / p.890 text,best tribological results found at 0.05wt%; Wear volume loss ...70%...; COF ...71%...; load-carrying capacity increased by ~72%,High,OPTIMUM 0.05 wt%. FLAG: halloysite aluminosilicate clay nanotube (class approximate). Four-ball EP: load-carrying poz +72% (~2300->~3900 N/mm2); scuffing load Pt +50% (2400->3600 N). Tribofilm by HNT exfoliation. Only % reductions given.,folder-PDF,halloysite aluminosilicate clay -> mapped to Metal-Oxide,50.0,0.05,3000.0,,,71.0,,,70.0,wt%,0,1,0,0,0,0,0,0,0,1,0,1,1,0,50.0
D128,[60],Pena-Paras 2017 Wear,10.1016/j.wear.2017.01.044,Metal-Oxide,"Halloysite clay nanotubes (HNT), Al2Si2O5(OH)4.2H2O",50.0,Water-Based,water-based polymeric lubricant (metal-forming; 79.15 cSt @40C),0.1,3000.0,"block-on-ring (T-05, ASTM G-077-05); + four-ball EP (ITeE-PIB)",block-on-ring ASTM G-077-05; 3000 N (~0.8 GPa); 25C; 200 rpm; 1080 s; AISI D2 ring / AISI 1018 block,,,49.0,wear-volume,,,20.0,mm3,Fig 5 / p.890 text,Fig 5 / p.890 text,Wear volume loss decreased by ...20% at ...0.10 wt%; COF ...reduced by ...49% at ...0.10 wt%,High,HNT 0.10 wt%. FLAG: halloysite aluminosilicate clay nanotube (class approximate). Higher conc diminished benefit due to nanoparticle agglomeration. Only % reductions given.,folder-PDF,halloysite aluminosilicate clay -> mapped to Metal-Oxide,50.0,0.1,3000.0,,,49.0,,,20.0,wt%,0,1,0,0,0,0,0,0,0,1,0,1,1,0,50.0
D129,[64],Ali 2018 Tribol Int,10.1016/j.triboint.2018.04.004,Carbon,Graphene nano-sheets,6.5,Mineral,Castrol EDGE 5W-30 engine oil,0.4,216.0,Piston ring/cylinder liner reciprocating tribometer (ASTM G181),RT; boundary lubrication (lambda<=0.87); sliding speed 0.154-0.6 m/s; contact load 90-368 N; reductions reported at 0.258 m/s and ~216 N,,,35.0,wear-rate,,,22.0,mm3/Nm,Fig 7 / p.17 text; Abstract,Fig 13 / p.23 text; Abstract,the concentration of 0.4 wt.% Gr nano-sheets obtains the minimum friction trend (35% reduction),Med,"Optimum conc 0.4 wt% (2 wt% Gr+oleic-acid solution). Abstract/Concl: anti-friction 29-35%, anti-wear 22-29% (boundary). COF -35% max (Fig 7); -29-35% across speeds (Fig 9); -23-29% across loads (Fig 10). Wear -22% at 215-216 N/0.258 m/s (Fig 13). Graphene thickness 3-10 nm (mean~6.5), lateral 5-10 um. Base oil commercial 5W-30 (Castrol EDGE, likely Gr-III synthetic). Fuel use -17% (NEDC).",folder-PDF,,6.5,0.4,216.0,,,35.0,,,22.0,wt%,0,0,1,0,0,1,0,0,0,0,0,1,1,0,6.5
D130,[64],Ali 2018 Tribol Int,10.1016/j.triboint.2018.04.004,Carbon,Graphene nano-sheets,6.5,Mineral,Castrol EDGE 5W-30 engine oil,0.2,216.0,Piston ring/cylinder liner reciprocating tribometer (ASTM G181),RT; boundary lubrication (lambda<=0.87); sliding speed 0.154-0.6 m/s; contact load 90-368 N; reductions reported at 0.258 m/s and ~216 N,,,32.0,wear-rate,,,,mm3/Nm,Fig 9 / p.19 text; Abstract,,all concentrations of Gr nanolubricant presented similar values in the reduction of the friction coefficient in the ranges 29-35%,Low,"Non-optimum. Paper reports ALL Gr concentrations reduced COF 29-35% (Fig 9), not resolved per concentration; recorded midpoint 32 (range 29-35%). Wear rate measured only at optimum 0.4 wt%. Same NP/oil as optimum row.",folder-PDF,,6.5,0.2,216.0,,,32.0,,,,wt%,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.5
D131,[64],Ali 2018 Tribol Int,10.1016/j.triboint.2018.04.004,Carbon,Graphene nano-sheets,6.5,Mineral,Castrol EDGE 5W-30 engine oil,0.6,216.0,Piston ring/cylinder liner reciprocating tribometer (ASTM G181),RT; boundary lubrication (lambda<=0.87); sliding speed 0.154-0.6 m/s; contact load 90-368 N; reductions reported at 0.258 m/s and ~216 N,,,32.0,wear-rate,,,,mm3/Nm,Fig 9 / p.19 text; Abstract,,all concentrations of Gr nanolubricant presented similar values in the reduction of the friction coefficient in the ranges 29-35%,Low,Above optimum (0.4 wt%): friction begins to rise due to saturation/agglomeration but still within reported 29-35% band (Fig 9); recorded midpoint 32 (range 29-35%). Wear measured only at 0.4 wt%.,folder-PDF,,6.5,0.6,216.0,,,32.0,,,,wt%,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.5
D132,[65],Ali 2016 Tribol Int,10.1016/j.triboint.2016.08.011,Metal-Oxide,Al2O3,10.0,Mineral,Castrol EDGE 5W-30 engine oil,0.25,120.0,Piston ring/cylinder liner bench tribometer (ASTM G181),"oil 100C, oil-starved; friction test 120 N & 0.5 m/s (boundary), 20 min; wear-rate test 232 N up to 50 km; load range 30-250 N, speed 50-800 rpm, stroke 65 mm",,,48.0,wear-rate,,,21.0,mm3/Nm,Abstract / Fig 6 / p.545 text,Fig 10 / p.548 text; Conclusion 5,Al2O3 and TiO2 nano-lubricants had a reduced friction coefficient by approximately 48-50% with 0.25wt% concentration,Med,"Optimum 0.25 wt% (Al2O3 8-12 nm; oleic-acid dispersant). COF regime-dependent: 48-50% boundary, 33-44% mixed, 9-13% hydrodynamic; recorded 48 (Al2O3, lower end of 48-50 as TiO2 more effective at friction). NP-specific COF -35% at 1.66 m/s (Fig 11a); power loss -45%. Wear rate -21% at 232 N/50 km (Fig 10); Fig 11b gives -16% at 25 km/120 N; conclusion text inconsistently lists '21-29% for TiO2 and Al2O3'. Ring roughness -49.58%. Commercial 5W-30.",folder-PDF,,10.0,0.25,120.0,,,48.0,,,21.0,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,10.0
D133,[65],Ali 2016 Tribol Int,10.1016/j.triboint.2016.08.011,Metal-Oxide,TiO2,10.0,Mineral,Castrol EDGE 5W-30 engine oil,0.25,120.0,Piston ring/cylinder liner bench tribometer (ASTM G181),"oil 100C, oil-starved; friction test 120 N & 0.5 m/s (boundary), 20 min; wear-rate test 232 N up to 50 km; load range 30-250 N, speed 50-800 rpm, stroke 65 mm",,,50.0,wear-rate,,,29.0,mm3/Nm,Abstract / Fig 6 / p.545 text,Fig 10 / p.548 text; Conclusion 5,Al2O3 and TiO2 nano-lubricants had a reduced friction coefficient by approximately 48-50% with 0.25wt% concentration,Med,"Optimum 0.25 wt% (TiO2 10 nm; oleic acid). COF 48-50% boundary (recorded 50; TiO2 more effective at friction reduction). NP-specific COF -46% at 1.66 m/s (Fig 11a); power loss -50%. Wear rate -29% at 232 N/50 km (Fig 10); Fig 11b gives -14% at 25 km/120 N (Al2O3 better anti-wear per mechanism, so 21/29 attribution is internally inconsistent - flagged). Ring roughness -39.38%. Commercial 5W-30.",folder-PDF,,10.0,0.25,120.0,,,50.0,,,29.0,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,10.0
D134,[66],Ali 2016 RSC Adv,10.1039/c6ra10543b,Metal-Oxide,Al2O3,10.0,Mineral,Castrol EDGE 5W-30 engine oil,0.25,230.0,Piston ring/cylinder liner bench tribometer (ASTM G181),"oil 100C; load 20-230 N (0.5-5.7 MPa), speed 0.5-1.2 m/s; conc-effect test 160 N & 0.7 m/s; friction Fig 11 at 0.95 m/s; wear test 230 N",,,45.0,wear-rate,,,25.0,mm3/Nm,Abstract / Conclusion 4 / Fig 11,Abstract / Conclusion 4 / Fig 12,"friction coefficient and wear rate of the ring were reduced by 40-50% and 20-30%, respectively, for the use of nano-lubricants",Med,"0.25 wt% (Al2O3 8-12 nm; oleic acid 1.75 wt%). Reductions reported as AGGREGATE ranges for all 3 nanolubricants (Al2O3/TiO2/hybrid), NOT split by NP: COF 40-50%, wear 20-30%; recorded midpoints 45/25. Ring roughness -50-82%, liner -3-7%. Thermal conductivity +12-16%. Commercial 5W-30. Companion to ref[65].",folder-PDF,,10.0,0.25,230.0,,,45.0,,,25.0,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,10.0
D135,[66],Ali 2016 RSC Adv,10.1039/c6ra10543b,Metal-Oxide,TiO2,10.0,Mineral,Castrol EDGE 5W-30 engine oil,0.25,230.0,Piston ring/cylinder liner bench tribometer (ASTM G181),"oil 100C; load 20-230 N (0.5-5.7 MPa), speed 0.5-1.2 m/s; conc-effect test 160 N & 0.7 m/s; friction Fig 11 at 0.95 m/s; wear test 230 N",,,45.0,wear-rate,,,25.0,mm3/Nm,Abstract / Conclusion 4 / Fig 11,Abstract / Conclusion 4 / Fig 12,"friction coefficient and wear rate of the ring were reduced by 40-50% and 20-30%, respectively, for the use of nano-lubricants",Med,0.25 wt% (TiO2 10 nm; oleic acid). Aggregate COF 40-50% & wear 20-30% (not split by NP); midpoints 45/25. TiO2 gave the minimum wear rate of the ring (best anti-wear) & highest thermal conductivity. Commercial 5W-30.,folder-PDF,,10.0,0.25,230.0,,,45.0,,,25.0,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,10.0
D136,[66],Ali 2016 RSC Adv,10.1039/c6ra10543b,Hybrid,Al2O3/TiO2 hybrid,10.0,Mineral,Castrol EDGE 5W-30 engine oil,0.25,230.0,Piston ring/cylinder liner bench tribometer (ASTM G181),"oil 100C; load 20-230 N (0.5-5.7 MPa), speed 0.5-1.2 m/s; conc-effect test 160 N & 0.7 m/s; friction Fig 11 at 0.95 m/s; wear test 230 N",,,45.0,wear-rate,,,25.0,mm3/Nm,Abstract / Conclusion 4 / Fig 11,Abstract / Conclusion 4 / Fig 12,"friction coefficient and wear rate of the ring were reduced by 40-50% and 20-30%, respectively, for the use of nano-lubricants",Med,"Hybrid = 0.125 wt% Al2O3 + 0.125 wt% TiO2 (total 0.25 wt%; Al2O3 8-12 nm, TiO2 10 nm). Two oxides combined -> Hybrid per spec. Aggregate COF 40-50% & wear 20-30% (not split by NP); midpoints 45/25. Hybrid gave the GREATEST thermal-conductivity enhancement (novel contribution). Commercial 5W-30.",folder-PDF,,10.0,0.25,230.0,,,45.0,,,25.0,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,0,10.0
D137,[67],Srinivas 2017 Tribol Trans,10.1080/10402004.2016.1142034,Metal-Sulfide,MoS2,150.0,Mineral,SAE 20W-40 motor bike engine oil (formulated),0.5,392.0,"Four-ball tester (ASTM D4172 wear, D5183 friction, D2783 EP)","75C; wear ASTM D4172 40 kgf(392N) & 60 kgf, 1200 rpm, 60 min; friction ASTM D5183 load-ramp to seizure, 600 rpm; EP ASTM D2783",0.101,0.0844,16.4,WSD,401.18,375.35,6.4,um,Table 5,Table 3,Base lubricant +0.5% MoS2 -> wear scar 375.35 um (base 401.18); COF 0.0844 (base 0.101),High,"Optimum 0.5 wt% (of 0.25-1.0; worsens >0.5%). WSD at 40 kgf(392N): 401.18->375.35 um (-6.4%); at 60 kgf: 495.31->448.21 um (-9.5%, Table 4). COF from load-ramp friction test (Table 5). EP improved: weld load 160->200 kgf, load-wear index 29.85->37.03 (Table 6); seizure load 120->150. MoS2 <150 nm dry (~150-164 nm dispersed). Polyisobutylene dispersant 1:1.",folder-PDF,,150.0,0.5,392.0,0.101,0.0844,16.4,401.18,375.35,6.4,wt%,0,0,0,1,0,1,0,0,0,0,0,1,1,0,150.0
D138,[68],Awang 2019 Int J Heat Mass Transf,10.1016/j.ijheatmasstransfer.2018.11.128,Carbon,Cellulose nanocrystal (CNC),75.0,Mineral,Engine oil SAE 40,0.1,98.1,Piston skirt-liner reciprocating tribometer,"reciprocating piston skirt-liner; 200 rpm, 98.1 N, 75C; sliding distance 33 mm; block Al 6061-T6",,,,wear-rate,,,69.0,mm3/Nm,,Fig 7 / p.1200 text; Conclusion,"the reduction was observed maximum, up to 69% when the concentration of 0.1% CNC was applied",High,"OPTIMUM/best overall. Wear-rate -69% (max) at 98.1 N/200 rpm/75C (Fig 7). COF lowest/best at 0.1% for both test conditions (Figs 4-6) but NO numeric % reported (figures only) -> cof_reduction blank. CNC = cellulose/organic (FLAG); C6H10O5, ~75 nm, fairly spherical. SAE 40 mineral engine oil, no other additives.",folder-PDF,cellulose nanocrystal (organic) -> mapped to Carbon,75.0,0.1,98.1,,,,,,69.0,wt%,0,0,1,0,0,1,0,0,0,0,0,0,1,0,75.0
D139,[68],Awang 2019 Int J Heat Mass Transf,10.1016/j.ijheatmasstransfer.2018.11.128,Carbon,Cellulose nanocrystal (CNC),75.0,Mineral,Engine oil SAE 40,0.9,98.1,Piston skirt-liner reciprocating tribometer,"reciprocating piston skirt-liner; 200 rpm, 98.1 N, 75C; sliding distance 33 mm; block Al 6061-T6",,,,wear-rate,,,56.0,mm3/Nm,,Fig 7 / p.1200 text,the reduction was observed the second maximum which is up to 56% compared to the base oil SAE 40,High,Second-best. Wear-rate -56% at 98.1 N/200 rpm (Fig 7). Same 0.9% conc also -48% at 39.24 N/500 rpm (separate row). COF: 0.9% second-best (high VI); no numeric %. Cellulose/organic FLAG.,folder-PDF,cellulose nanocrystal (organic) -> mapped to Carbon,75.0,0.9,98.1,,,,,,56.0,wt%,0,0,1,0,0,1,0,0,0,0,0,0,1,0,75.0
D140,[68],Awang 2019 Int J Heat Mass Transf,10.1016/j.ijheatmasstransfer.2018.11.128,Carbon,Cellulose nanocrystal (CNC),75.0,Mineral,Engine oil SAE 40,0.9,39.24,Piston skirt-liner reciprocating tribometer,"reciprocating piston skirt-liner; 500 rpm, 39.24 N, 75C; sliding distance 33 mm; block Al 6061-T6",,,,wear-rate,,,48.0,mm3/Nm,,Fig 8 / p.1199 text,"0.9% CNC nanoparticles, exhibited the lowest wear rate with 48% compared to base oil SAE 40",High,"Low-load/high-speed condition. Wear-rate -48% (lowest wear here) at 39.24 N/500 rpm (Fig 8). Same 0.9 wt% as the 98.1 N row, different load/speed. COF no numeric %. Cellulose/organic FLAG.",folder-PDF,cellulose nanocrystal (organic) -> mapped to Carbon,75.0,0.9,39.24,,,,,,48.0,wt%,0,0,1,0,0,1,0,0,0,0,0,0,1,0,75.0
D141,[68],Awang 2019 Int J Heat Mass Transf,10.1016/j.ijheatmasstransfer.2018.11.128,Carbon,Cellulose nanocrystal (CNC),75.0,Mineral,Engine oil SAE 40,0.5,98.1,Piston skirt-liner reciprocating tribometer,"reciprocating piston skirt-liner; 200 & 500 rpm, 98.1 & 39.24 N, 25-75C",,,,wear-rate,,,,mm3/Nm,Fig 6 / p.1199 text,Fig 8 / p.1200 text,the base oil containing 0.5wt% presented the highest COF,Med,"OPTIMUM-EXISTS evidence: 0.5 wt% is WORST performer - highest COF (slight increase vs base, Fig 6) and highest wear rate (Fig 8); nanoparticles did not act as anti-wear additive at this conc (VI ~ base). No numeric reduction (net ~0/negative). Cellulose/organic FLAG.",folder-PDF,cellulose nanocrystal (organic) -> mapped to Carbon,75.0,0.5,98.1,,,,,,,wt%,0,0,1,0,0,1,0,0,0,0,0,0,0,0,75.0
D142,[69],Kotia 2019 J Alloys Compd,10.1016/j.jallcom.2018.12.215,Metal-Oxide,Al2O3,40.0,Mineral,Gear oil SAE EP-90,0.3,98.1,Pin-on-disc (DUCOM),pin SS-304 (3 mm) on disc EN31 (150 mm); 500 rpm; constant load 10 kg (~98 N),0.12,0.081,32.5,WSD,1.14,0.969,15.0,um,Table 2,Table 2 / p. text (0.969 um),least wear scar diameter is achieved with 0.3% Al2O3/gear oil nanolubricant (0.969 um),High,"CONC IS 0.3 VOL% (not wt%); optimum/limiting conc. COF 0.12->0.081 (Table 2; computed -32.5%); paper HEADLINE states 25% anti-friction (friction force 12->8 N, Fig 8). WSD 1.14->0.969 um (-15%, Table 2); paper HEADLINE claims 127% anti-wear from Fig 9 pin-displacement incl. apparent NEGATIVE wear (tribofilm lift-up). NP 40-46 nm spherical crystalline; agglomerated ~219 nm. Ball-bearing mechanism.",folder-PDF,,40.0,0.3,98.1,0.12,0.081,32.5,1.14,0.969,15.0,vol%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,40.0
D143,[69],Kotia 2019 J Alloys Compd,10.1016/j.jallcom.2018.12.215,Metal-Oxide,SiO2,40.0,Mineral,Gear oil SAE EP-90,0.3,98.1,Pin-on-disc (DUCOM),pin SS-304 (3 mm) on disc EN31 (150 mm); 500 rpm; constant load 10 kg (~98 N),0.12,0.091,24.2,WSD,1.14,1.0,12.3,um,Table 2,Table 2,127% and 88% enhancement is observed in anti-wear performance for 0.3% Al2O3-gear oil and 0.3% SiO2-gear oil,High,"CONC IS 0.3 VOL% (not wt%); optimum. COF 0.12->0.091 (computed -24.2%); paper HEADLINE 22% anti-friction (friction force 12->9 N, Fig 8). WSD 1.14->1.0 um (-12.3%, Table 2); paper HEADLINE 88% anti-wear (Fig 9 pin-displacement). SiO2 amorphous, surface-polishing effect; agglomerated ~224 nm. Al2O3 outperforms SiO2.",folder-PDF,,40.0,0.3,98.1,0.12,0.091,24.2,1.14,1.0,12.3,vol%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,40.0
D144,[70],Wu 2007 Wear,10.1016/j.wear.2006.08.021,Metal-Oxide,CuO,5.0,Mineral,API-SF engine oil SAE30,0.1,100.0,Plint TE-77 reciprocating sliding tribotester,"reciprocating; friction/COF test 200 N, 120 mm/s, temp ramp 40-160C; anti-wear (worn scar depth) test 100 N, 30 mm/s, 2 h, ball-on-plate; fixed FC25 cast iron",,,18.4,wear-depth,60.0,50.0,16.7,um,Abstract / p.821 text / Conclusion,Table 5,addition of CuO in the API-SF engine oil decreased the friction coefficient by 18.4% and reduced the worn scar depth by 16.7%,High,"0.1 wt% CuO (10% additive soln of 1% CuO in glycol). COF -18.4% (friction test 200 N/120 mm/s, avg 40-160C; CuO best friction-reducer). Worn scar depth 60->50 um (-16.7%) at 100 N (Table 5). NOTE load differs: COF at 200 N, wear at 100 N.",folder-PDF,,5.0,0.1,100.0,,,18.4,60.0,50.0,16.7,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,5.0
D145,[70],Wu 2007 Wear,10.1016/j.wear.2006.08.021,Metal-Oxide,TiO2,80.0,Mineral,API-SF engine oil SAE30,0.1,100.0,Plint TE-77 reciprocating sliding tribotester,"reciprocating; friction/COF test 200 N, 120 mm/s, temp ramp 40-160C; anti-wear (worn scar depth) test 100 N, 30 mm/s, 2 h, ball-on-plate; fixed FC25 cast iron",,,,wear-depth,60.0,36.0,40.0,um,Fig 3 / p.821 text,Table 5,"friction coefficients of SF oil containing nanoparticles, especially for CuO and TiO2, are lower",High,"0.1 wt% TiO2. Worn scar depth 60->36 um (-40%, computed from Table 5) at 100 N. COF: TiO2 lowered COF vs base (Fig 3; lowest near 40C, highest viscosity) but NO numeric % reported. TiO2 80 nm. COF test 200 N.",folder-PDF,,80.0,0.1,100.0,,,,60.0,36.0,40.0,wt%,0,1,0,0,0,1,0,0,0,0,0,0,1,0,80.0
D146,[70],Wu 2007 Wear,10.1016/j.wear.2006.08.021,Carbon,Nano-diamond,10.0,Mineral,API-SF engine oil SAE30,0.1,100.0,Plint TE-77 reciprocating sliding tribotester,"reciprocating; friction/COF test 200 N, 120 mm/s, temp ramp 40-160C; anti-wear (worn scar depth) test 100 N, 30 mm/s, 2 h, ball-on-plate; fixed FC25 cast iron",,,,wear-depth,60.0,34.0,43.3,um,Fig 3 / p.821 text,Table 5 / p.822 text,"When CuO and Nano-Diamond were used as additives for the SF oil, the worn scar depths were reduced by 16.7 and 43.3%",High,"<0.1 wt% nano-diamond (<1% ND soln). Worn scar depth 60->34 um (-43.3%, stated) at 100 N. COF lowered vs base (Fig 3) but ND is the worst friction-reducer of the three (non-uniform dispersion); no numeric %. ND 10 nm. COF test 200 N.",folder-PDF,,10.0,0.1,100.0,,,,60.0,34.0,43.3,wt%,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10.0
D147,[70],Wu 2007 Wear,10.1016/j.wear.2006.08.021,Metal-Oxide,CuO,5.0,Mineral,"Base oil SAE30 (LB51163-11, no additives)",0.1,25.0,Plint TE-77 reciprocating sliding tribotester,"reciprocating; friction/COF test 200 N, 120 mm/s, temp ramp 40-160C; anti-wear (worn scar depth) test 25 N, 30 mm/s, 2 h, ball-on-plate; fixed FC25 cast iron",,,5.8,wear-depth,66.0,14.0,78.8,um,Abstract / p.821 text / Conclusion,Table 5,average friction coefficient of the Base oil with CuO nanoparticles is decreased by 5.8%; worn scar depths reduced by 78.8%,High,"0.1 wt% CuO. COF -5.8% (friction test 200 N). Worn scar depth 66->14 um (-78.8%) at 25 N (base oil damaged at 100 N so reduced load). Base = plain mineral SAE30 (no AW additives). Largest wear reduction in study. Load: COF 200 N, wear 25 N.",folder-PDF,,5.0,0.1,25.0,,,5.8,66.0,14.0,78.8,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,5.0
D148,[70],Wu 2007 Wear,10.1016/j.wear.2006.08.021,Carbon,Nano-diamond,10.0,Mineral,"Base oil SAE30 (LB51163-11, no additives)",0.1,25.0,Plint TE-77 reciprocating sliding tribotester,"reciprocating; friction/COF test 200 N, 120 mm/s, temp ramp 40-160C; anti-wear (worn scar depth) test 25 N, 30 mm/s, 2 h, ball-on-plate; fixed FC25 cast iron",,,,wear-depth,66.0,25.0,62.1,um,Fig 4 / p.821 text,Table 5 / p.822 text,the Nano-Diamond does not achieve this improvement (friction); worn scar depths reduced by ... 62.1%,High,"<0.1 wt% nano-diamond. Worn scar depth 66->25 um (-62.1%, stated) at 25 N. COF: ND did NOT reduce COF in base oil ('Nano-Diamond does not achieve this improvement', Fig 4) -> no COF improvement (possibly slight increase); left blank. ND 10 nm.",folder-PDF,,10.0,0.1,25.0,,,,66.0,25.0,62.1,wt%,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10.0
D157,WEB-Hasan2025,Synergistic Effects of CuO and ZnO Nanoadditives on Friction and Wear in Automotive Base Oil,10.3390/app15158258,Metal-Oxide,CuO,40.0,Mineral,Group III base oil (6 cSt),0.3,50.0,Optimol SRV5 ball-on-disk,"ball-on-disk (Optimol SRV5), 100Cr6 steel, boundary/mixed regime, 50 N, 100C",,,19.0,wear-volume,,,47.0,,Sec 3.1 text/Abstract,Sec 3.2 text/Abstract,0.3 wt% CuO addition decreasing the FAI by approximately 19%; reduced the DWV by 47%,High,CuO 30-50 nm (mean~40); friction=dynamic FAI; wear=disk wear volume (DWV); https://doi.org/10.3390/app15158258,web-OA,,40.0,0.3,50.0,,,19.0,,,47.0,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,40.0
D158,WEB-Hasan2025,Synergistic Effects of CuO and ZnO Nanoadditives on Friction and Wear in Automotive Base Oil,10.3390/app15158258,Hybrid,CuO/ZnO (2:1),40.0,Mineral,Group III base oil (6 cSt),0.3,50.0,Optimol SRV5 ball-on-disk,"ball-on-disk (Optimol SRV5), 100Cr6 steel, boundary/mixed regime, 50 N, 100C",,,27.0,wear-volume,,,54.0,,Sec 3.1 text/Abstract,Sec 3.2 text/Abstract,2:1 CuO-ZnO mixture...highest observed reduction of 27%; reducing the DWV by 54%,High,"0.2 wt% CuO + 0.1 wt% ZnO (2:1), total 0.3 wt%; wear=disk wear volume; https://doi.org/10.3390/app15158258",web-OA,,40.0,0.3,50.0,,,27.0,,,54.0,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,0,40.0
D159,WEB-Hasan2025,Synergistic Effects of CuO and ZnO Nanoadditives on Friction and Wear in Automotive Base Oil,10.3390/app15158258,Hybrid,CuO/ZnO (1:2),40.0,Mineral,Group III base oil (6 cSt),0.3,50.0,Optimol SRV5 ball-on-disk,"ball-on-disk (Optimol SRV5), 100Cr6 steel, boundary/mixed regime, 50 N, 100C",,,24.0,wear-volume,,,12.0,,Sec 3.1 text,Sec 3.2 text,1:2 CuO-ZnO ratio achieved a 24% decrease (friction); 1:2...12% reduction (TWV),Med,"0.1 wt% CuO + 0.2 wt% ZnO (1:2), total 0.3 wt%; wear metric here=total wear volume (ball+disk); disk-only % not stated; https://doi.org/10.3390/app15158258",web-OA,,40.0,0.3,50.0,,,24.0,,,12.0,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,0,40.0
D160,WEB-Hasan2025,Synergistic Effects of CuO and ZnO Nanoadditives on Friction and Wear in Automotive Base Oil,10.3390/app15158258,Metal-Oxide,ZnO,50.0,Mineral,Group III base oil (6 cSt),0.3,50.0,Optimol SRV5 ball-on-disk,"ball-on-disk (Optimol SRV5), 100Cr6 steel, boundary/mixed regime, 50 N, 100C",,,1.0,wear-volume,,,-20.0,,Sec 3.1 text,Sec 3.2 text,ZnO...reducing the FAI by only 1%; adding ZnO...increased the DWV by 20%,High,ZnO ~50 nm; ZnO alone WORSENED wear (disk wear volume +20%); friction=FAI; https://doi.org/10.3390/app15158258,web-OA,,50.0,0.3,50.0,,,1.0,,,-20.0,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,50.0
D161,WEB-Nguyen2020,Scalable Fabrication of Modified Graphene Nanoplatelets as an Effective Additive for Engine Lubricant Oil,10.3390/nano10050877,Carbon,graphene nanoplatelets (oleic-acid modified),15.0,Mineral,HD-50 engine oil,0.05,400.0,four-ball (MRS-10A),"four-ball, 400 N, 1450 rpm, room temp",,,,WSD,1.0,0.65,35.0,mm,,Sec 3 text,"reached a minimum diameter of 0.65 mm with...0.05% w/w, representing a 35% reduction",High,"GNP thickness <15 nm, lateral 10-30 um; baseline WSD 1.0 mm computed from 0.65 mm & 35%; COF not reported numerically; https://doi.org/10.3390/nano10050877",web-OA,,15.0,0.05,400.0,,,,1.0,0.65,35.0,wt%,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15.0
D162,WEB-Khalid2023,Enhanced Tribological Behaviour of Hybrid MoS2@Ti3C2 MXene as an Effective Anti-Friction Additive in Gasoline Engine Oil,10.3390/lubricants11020047,Hybrid,MoS2/Ti3C2 MXene,,Mineral,SAE 5W-40 engine oil,0.005,392.5,four-ball (Ducom TR-30L),"four-ball (Ducom TR-30L), 392.5 N, 12000 rpm, 3600 s, 75C",0.108,0.102,5.1,,,,,,Sec 3 text,,"reduction in COF...0.005 wt.% MoS2-Ti3C2 was insignificant (i.e., 5.1%)",High,base COF 0.108 (Fig 3); nano_cof computed; base-oil type (5W-40) unspecified; https://doi.org/10.3390/lubricants11020047,web-OA,,,0.005,392.5,0.108,0.102,5.1,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,1,50.0
